ISIN,NSE_SYMBOL,NAME,TIER,SIGNALS_FIRED,COMPOSITE_BALANCED,SECTOR_PHASE,MARKET_STATE
INE048G01026,NAVINFLUOR,NAVIN FLUO.INTL.,WATCHLIST_EXTERNAL,4.0,32,CORRECTION,BEAR
INE060A01024,NAVNETEDUL,NAVNEET EDUCAT.,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE418L01047,NAZARA,NAZARA TECHNOLO.,WATCHLIST_EXTERNAL,3.0,41,CORRECTION,BEAR
INE095N01031,NBCC,NBCC,WATCHLIST_EXTERNAL,3.0,29,TOPPING,BEAR
INE868B01028,NCC,NCC,WATCHLIST_EXTERNAL,3.0,38,TOPPING,BEAR
INE07OG01012,NDRAUTO,NDR AUTO COMPON.,WATCHLIST_CONFIRMED,2.0,43,CORRECTION,BEAR
INE189I01024,NELCAST,NELCAST,WATCHLIST_EXTERNAL,4.0,33,CORRECTION,BEAR
INE21UM01018,NEOCHEM,NEOCHEM BIO,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE0SUN01013,NEPHROCARE,NEPHRO CARE,WATCHLIST_EXTERNAL,1.0,35,LATE_CYCLE,BEAR
INE428V01029,NEPHROPLUS,NEPHROCARE HEALTH SERVICES,WATCHLIST_EXTERNAL,1.0,36,LATE_CYCLE,BEAR
INE156901014,NEPTUNE,NEPTUNE PET.,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE317F01035,NESCO,NESCO,WATCHLIST_CONFIRMED,3.0,43,CORRECTION,BEAR
INE0NT901020,NETWEB,NETWEB TECHNOL.,WATCHLIST_EXTERNAL,3.0,39,CORRECTION,BEAR
INE794A01010,NEULANDLAB,NEULAND LABS.,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE619B01017,NEWGEN,NEWGEN SOFTWARE,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE410P01011,NH,NARAYANA HRUDAYA,WATCHLIST_EXTERNAL,2.0,41,LATE_CYCLE,BEAR
INE470Y01017,NIACL,NEW INDIA ASSURA,WATCHLIST_EXTERNAL,2.0,40,TOPPING,BEAR
INE149O01018,NIBE,NIBE,WATCHLIST_CONFIRMED,3.0,44,CORRECTION,BEAR
INE342G01023,NIITMTS,NIIT LEARNING,WATCHLIST_EXTERNAL,3.0,33,BASING,BEAR
INE0FLF01015,NIKITA,NIKITA GREENTECH RECYCLING,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE00S901012,NILASPACES,NILA SPACES,WATCHLIST_EXTERNAL,3.0,41,CORRECTION,BEAR
INE310A01015,NILKAMAL,NILKAMAL LTD,WATCHLIST_EXTERNAL,1.0,37,CORRECTION,BEAR
INE395U01014,NINSYS,NINTEC SYSTEMS,WATCHLIST_CONFIRMED,3.0,46,CORRECTION,BEAR
INE368I01016,NIRAJ,NIRAJ CEMENT,WATCHLIST_EXTERNAL,2.0,31,TOPPING,BEAR
INE0OK701014,NIRMAN,NIRMAN AGRI,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE439T01012,NITIRAJ,NITIRAJ ENGINEER,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE850M01015,NORTHARC,NORTHERN ARC,WATCHLIST_CONFIRMED,4.0,51,LATE_CYCLE,BEAR
INE02H701025,NOVAAGRI,NOVA AGRITECH,WATCHLIST_EXTERNAL,3.0,38,TOPPING,BEAR
INE0FFK01017,NPST,NETWORK PEOPLE,WATCHLIST_CONFIRMED,6.0,46,CORRECTION,BEAR
INE349A01021,NRBBEARING,NRB BEARINGS,WATCHLIST_EXTERNAL,1.0,32,CORRECTION,BEAR
INE104101014,NRVANDANA,N R VANDANA,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE096B01018,NUCLEUS,NUCLEUS SOFT.,WATCHLIST_CONFIRMED,3.0,45,CORRECTION,BEAR
INE531F01023,NUVAMA,NUVAMA WEALTH,WATCHLIST_EXTERNAL,1.0,29,CORRECTION,BEAR
INE388Y01029,NYKAA,FSN E-COMMERCE,WATCHLIST_EXTERNAL,3.0,39,CORRECTION,BEAR
INE093I01010,OBEROIRLTY,OBEROI REALTY,WATCHLIST_EXTERNAL,1.0,38,CORRECTION,BEAR
INE0YHV01011,OBSCP,OBSC PERFECTION,WATCHLIST_EXTERNAL,4.0,34,CORRECTION,BEAR
INE881D01027,OFSS,ORACLE FIN.SERV.,WATCHLIST_CONFIRMED,3.0,47,CORRECTION,BEAR
INE260D01016,OLECTRA,OLECTRA GREENTEC,WATCHLIST_EXTERNAL,1.0,40,CORRECTION,BEAR
INE0OPS01011,OLIL,ONECLICK LOGISTI,WATCHLIST_EXTERNAL,2.0,31,CORRECTION,BEAR
INE1BZC01019,OMFREIGHT,OM FREIGHT FORWA,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE338Y01016,OMFURN,OMFURN INDIA,WATCHLIST_CONFIRMED,1.0,47,CORRECTION,BEAR
INE00ER01015,ONDOOR,ON DOOR CONCEPTS,WATCHLIST_EXTERNAL,1.0,31,CORRECTION,BEAR
INE840Y01029,ONEPOINT,ONE POINT ONE,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE229A01017,ONWARDTEC,ONWARD TECHNOLOG,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE350C01017,OPTIEMUS,OPTIEMUS INFRA.,WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE15B101011,OPTIVALUE,OPTIVALUE TEK,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE191A01027,ORCHPHARMA,ORCHID PHARMA,WATCHLIST_EXTERNAL,1.0,29,CORRECTION,BEAR
INE0OUT01019,ORIANA,ORIANA POWER LTD,WATCHLIST_CONFIRMED,1.0,42,CORRECTION,BEAR
INE569C01020,ORIENTCER,ORIENT CERATECH,WATCHLIST_EXTERNAL,3.0,35,CORRECTION,BEAR
INE750A01020,ORIENTHOT,ORIENTAL HOTELS,WATCHLIST_EXTERNAL,2.0,37,CORRECTION,BEAR
INE0PPK01015,ORIENTTECH,ORIENT TECH.,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE16NZ01023,ORKLAINDIA,ORKLA INDIA,WATCHLIST_EXTERNAL,2.0,28,CORRECTION,BEAR
INE0RMF01018,OSELDEVICE,OSEL DEVICES,WATCHLIST_EXTERNAL,2.0,33,LATE_CYCLE,BEAR
INE06IR01021,OSIAHYPER,OSIA HYPER RETA.,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE142A01012,OSWALAGRO,OSWAL AGRO MILLS,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE0R8M01017,OWAIS,OWAIS METAL,WATCHLIST_EXTERNAL,3.0,29,CORRECTION,BEAR
INE0S3G01027,PACEDIGITK,PACE DIGITEK,WATCHLIST_EXTERNAL,2.0,40,CORRECTION,BEAR
INE420C01059,PAISALO,PAISALO DIGITAL,WATCHLIST_CONFIRMED,3.0,42,LATE_CYCLE,BEAR
INE895W01019,PANACHE,PANACHE DIGILIFE,WATCHLIST_EXTERNAL,2.0,32,CORRECTION,BEAR
INE074B01023,PARACABLES,PARAMOUNT COMM.,WATCHLIST_CONFIRMED,3.0,47,CORRECTION,BEAR
INE088F01024,PARADEEP,PARADEEP PHOSPH.,WATCHLIST_EXTERNAL,2.0,31,TOPPING,BEAR
INE883N01014,PARAGMILK,PARAG MILK FOODS,WATCHLIST_EXTERNAL,2.0,36,CORRECTION,BEAR
INE045601023,PARAS,PARAS DEFENCE,WATCHLIST_EXTERNAL,4.0,41,CORRECTION,BEAR
INE00U801010,PARIN,PARIN ENTERPRIS.,WATCHLIST_EXTERNAL,1.0,37,CORRECTION,BEAR
INE119201023,PARKHOSPS,PARK MEDI WORLD,WATCHLIST_EXTERNAL,2.0,33,LATE_CYCLE,BEAR
INE988S01028,PARKHOTELS,APEEJAY SURREND.,WATCHLIST_EXTERNAL,2.0,36,CORRECTION,BEAR
INE1H7V01011,PARTH,PARTH ELECTRICAL,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE124Y01010,PASHUPATI,PASHUPATI COTSP.,WATCHLIST_EXTERNAL,2.0,29,CORRECTION,BEAR
INE619A01035,PATANJALI,PATANJALI FOODS,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE0R8B01010,PATELRMART,PATEL RETAIL,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE17GV01016,PATILAUTOM,PATIL AUTOMATION,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE529D01014,PATINTLOG,PATEL INTEGRATED,WATCHLIST_CONFIRMED,3.0,47,CORRECTION,BEAR
INE982J01020,PAYTM,ONE 97,WATCHLIST_EXTERNAL,5.0,40,LATE_CYCLE,BEAR
INE998U01015,PCCL,PETRO CARBON,WATCHLIST_EXTERNAL,2.0,40,CORRECTION,BEAR
INE785M01021,PCJEWELLER,PC JEWELLER,WATCHLIST_EXTERNAL,3.0,39,CORRECTION,BEAR
INE865T01018,PDMJEPAPER,PUDUMJEE PAPER,WATCHLIST_CONFIRMED,3.0,47,CORRECTION,BEAR
INE932A01024,PENIND,PENNAR INDUSTRIE,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE262H01021,PERSISTENT,PERSISTENT SYSTEMS,WATCHLIST_CONFIRMED,3.0,53,CORRECTION,BEAR
INE347G01014,PETRONET,PETRONET LNG,WATCHLIST_EXTERNAL,3.0,34,CORRECTION,BEAR
INE134E01011,PFC,POWER FIN.CORPN.,WATCHLIST_CONFIRMED,3.0,47,LATE_CYCLE,BEAR
INE182A01018,PFIZER,PFIZER,WATCHLIST_EXTERNAL,2.0,28,CORRECTION,BEAR
INE560K01014,PFS,PTC INDIA FIN,WATCHLIST_EXTERNAL,1.0,41,LATE_CYCLE,BEAR
INE457L01029,PGEL,PG ELECTROPLAST,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE179A01014,PGHH,P & G HYGIENE,WATCHLIST_EXTERNAL,3.0,32,CORRECTION,BEAR
INE940H01022,PGIL,PEARL GLOBAL IND,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE0MLZ01019,PHANTOMFX,PHANTOM DIGITAL,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE211B01039,PHOENIXLTD,PHOENIX MILLS,WATCHLIST_EXTERNAL,1.0,35,CORRECTION,BEAR
INE546C01010,PICCADIL,PICCADILY AGRO,WATCHLIST_EXTERNAL,2.0,38,CORRECTION,BEAR
INE318A01026,PIDILITIND,PIDILITE INDS.,WATCHLIST_EXTERNAL,3.0,29,CORRECTION,BEAR
INE557Z01018,PIGL,POWER & INSTRUM.,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE603J01030,PIIND,P I INDUSTRIES,WATCHLIST_EXTERNAL,2.0,34,TOPPING,BEAR
INE450D01021,PITTIENG,PITTI ENGG.,WATCHLIST_CONFIRMED,1.0,42,CORRECTION,BEAR
INE751B01018,PIXTRANS,PIX TRANSMISSION,WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE0PT501018,PLATIND,PLATINUM INDUSTR,WATCHLIST_EXTERNAL,3.0,35,CORRECTION,BEAR
INE160A01022,PNB,PUNJAB NATL.BANK,WATCHLIST_EXTERNAL,1.0,32,TOPPING,BEAR
INE859A01011,PNBGILTS,PNB GILTS,WATCHLIST_CONFIRMED,2.0,43,LATE_CYCLE,BEAR
INE572E01012,PNBHOUSING,PNB HOUSING,WATCHLIST_CONFIRMED,1.0,44,LATE_CYCLE,BEAR
INE953R01016,PNGJL,P N GADGIL JEWE.,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE1RDG01013,PNGSREVA,PNGS REVA DIAMO.,WATCHLIST_CONFIRMED,3.0,47,CORRECTION,BEAR
INE063E01053,POCL,PONDY OXIDES,WATCHLIST_EXTERNAL,4.0,37,CORRECTION,BEAR
INE637C01025,POKARNA,POKARNA,WATCHLIST_CONFIRMED,3.0,46,CORRECTION,BEAR
INE417T01026,POLICYBZR,PB FINTECH.,WATCHLIST_EXTERNAL,4.0,40,LATE_CYCLE,BEAR
INE455K01017,POLYCAB,POLYCAB INDIA,WATCHLIST_CONFIRMED,2.0,52,CORRECTION,BEAR
INE205C01021,POLYMED,POLY MEDICURE,WATCHLIST_CONFIRMED,3.0,44,LATE_CYCLE,BEAR
INE511C01022,POONAWALLA,POONAWALLA FIN,WATCHLIST_EXTERNAL,3.0,41,LATE_CYCLE,BEAR
INE0S3H01017,POSITRON,POSITRON ENERGY,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE07Y701011,POWERINDIA,HITACHI ENERGY,WATCHLIST_EXTERNAL,3.0,28,CORRECTION,BEAR
INE211R01019,POWERMECH,POWER MECH PROJ.,WATCHLIST_EXTERNAL,2.0,38,TOPPING,BEAR
INE050001010,PPL,PRAKASH PIPES,WATCHLIST_EXTERNAL,2.0,37,CORRECTION,BEAR
INE0I0M01023,PRABHA,PRABHA ENERGY,WATCHLIST_EXTERNAL,2.0,31,BASING,BEAR
INE074A01025,PRAJIND,PRAJ INDUSTRIES,WATCHLIST_EXTERNAL,3.0,31,CORRECTION,BEAR
INE603A01013,PRAKASH,PRAKASH INDUSTRI,WATCHLIST_EXTERNAL,3.0,31,CORRECTION,BEAR
INE0O7A01017,PRAMARA,PRAMARA PROMOTIO,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE484I01029,PRECAM,PRECISION CAMSHF,WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE372C01037,PRECWIRE,PREC. WIRES (I),WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE863B01029,PREMEXPLN,PREM. EXPLOSIVES,WATCHLIST_EXTERNAL,1.0,37,CORRECTION,BEAR
INE0BS701011,PREMIERENE,PREMIER ENERGIES,WATCHLIST_EXTERNAL,3.0,38,CORRECTION,BEAR
INE309M01020,PREMIERPOL,PREMIER POLYFILM,WATCHLIST_EXTERNAL,4.0,36,CORRECTION,BEAR
INE0R1601012,PRESSTONIC,PRESSTONIC ENGI.,WATCHLIST_CONFIRMED,1.0,43,CORRECTION,BEAR
INE726V01018,PRICOLLTD,PRICOL LTD,WATCHLIST_EXTERNAL,2.0,40,CORRECTION,BEAR
INE0CQA01020,PRIMECAB,PRIME CABLE IND.,WATCHLIST_EXTERNAL,3.0,32,CORRECTION,BEAR
INE032B01021,PRIMESECU,PRIME SECURITIES,WATCHLIST_CONFIRMED,3.0,49,LATE_CYCLE,BEAR
INE583R01029,PRITIKAUTO,PRITIKA AUTO,WATCHLIST_EXTERNAL,1.0,29,CORRECTION,BEAR
INE959A01019,PRIVISCL,PRIVI SPECI.,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE0V9N01017,PRIZOR,PRIZOR VIZTECH,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE0CFG01012,PRLIND,PREMIER ROADLINE,WATCHLIST_EXTERNAL,3.0,40,CORRECTION,BEAR
INE0VJT01017,PROFX,PRO FX,WATCHLIST_EXTERNAL,1.0,30,CORRECTION,BEAR
INE0BX301013,PROSTARM,PROSTARM INFO,WATCHLIST_EXTERNAL,3.0,33,CORRECTION,BEAR
INE00F201020,PRUDENT,PRUDENT CORP.,WATCHLIST_CONFIRMED,6.0,46,CORRECTION,BEAR
INE0XUS01012,PSRAJ,P S RAJ STEELS,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE596F01018,PTCIL,PTC INDUSTRIES,WATCHLIST_EXTERNAL,2.0,29,CORRECTION,BEAR
INE0P5R01014,PURPLEUTED,PURPLE UNITED,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE154801018,PUSHPA,PUSHPA JEWELLERS,WATCHLIST_EXTERNAL,1.0,30,CORRECTION,BEAR
INE772T01024,PVSL,POPULAR VEHICLES,WATCHLIST_EXTERNAL,2.0,40,CORRECTION,BEAR
INE0LP301011,PWL,PHYSICSWALLAH,WATCHLIST_EXTERNAL,2.0,29,BASING,BEAR
INE0MIS01010,PYRAMID,PYRAMID TECHNOPL,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE0SII01026,QPOWER,QUALITY POWER EL,WATCHLIST_EXTERNAL,4.0,40,CORRECTION,BEAR
INE0TNW01017,QUESTLAB,QUEST LABORATO.,WATCHLIST_CONFIRMED,3.0,43,CORRECTION,BEAR
INE084Q01012,RACE,RACE ECO,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE704B01017,RACLGEAR,RACL GEARTECH,WATCHLIST_EXTERNAL,4.0,28,CORRECTION,BEAR
INE583V01021,RADHIKAJWE,RADHIKA JEWELTEC,WATCHLIST_CONFIRMED,2.0,43,CORRECTION,BEAR
INE855R01021,RADIANTCMS,RADIANT CASH,WATCHLIST_EXTERNAL,3.0,41,CORRECTION,BEAR
INE944F01028,RADICO,RADICO KHAITAN,WATCHLIST_EXTERNAL,2.0,29,CORRECTION,BEAR
INE0DD101019,RAILTEL,RAILTEL CORPN.,WATCHLIST_EXTERNAL,2.0,40,CORRECTION,BEAR
INE961O01016,RAINBOW,RAINBOW CHILD.,WATCHLIST_EXTERNAL,1.0,39,LATE_CYCLE,BEAR
INE535F01024,RAJOOENG,RAJOO ENGINEERS,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE0VHU01019,RAJPUTANA,RAJPUTANA BIO.,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE874I01013,RAMKY,RAMKY INFRA,WATCHLIST_EXTERNAL,2.0,28,TOPPING,BEAR
INE207E01023,RAMRAT,RAM RATNA WIRES,WATCHLIST_EXTERNAL,4.0,37,CORRECTION,BEAR
INE384A01010,RANEHOLDIN,RANE HOLDINGS,WATCHLIST_CONFIRMED,2.0,46,LATE_CYCLE,BEAR
INE0MVO01012,RAPPID,RAPPID VALVES,WATCHLIST_EXTERNAL,3.0,32,CORRECTION,BEAR
INE0CLI01024,RATEGAIN,RATEGAIN TRAVEL,WATCHLIST_EXTERNAL,3.0,39,CORRECTION,BEAR
INE703B01027,RATNAMANI,RATNAMANI METALS,WATCHLIST_EXTERNAL,2.0,36,CORRECTION,BEAR
INE05CZ01011,RATNAVEER,RATNAVEER PRECIS,WATCHLIST_CONFIRMED,2.0,47,CORRECTION,BEAR
INE1SY401010,RAYMONDREL,RAYMOND REALTY,WATCHLIST_EXTERNAL,3.0,34,CORRECTION,BEAR
INE976G01028,RBLBANK,RBL BANK,WATCHLIST_EXTERNAL,3.0,31,TOPPING,BEAR
INE0NA301016,RBMINFRA,RBM INFRACON,WATCHLIST_EXTERNAL,2.0,39,CORRECTION,BEAR
INE0RJH01010,RBS,RAMDEVBABA SOL.,WATCHLIST_EXTERNAL,4.0,32,CORRECTION,BEAR
INE0PEQ01016,RBZJEWEL,RBZ JEWELLERS LT,WATCHLIST_EXTERNAL,1.0,41,CORRECTION,BEAR
INE0BZQ01011,RCDL,RAJGOR CASTOR,WATCHLIST_EXTERNAL,1.0,39,CORRECTION,BEAR
INE10QL01011,READYMIX,READYMIX CONS.,WATCHLIST_EXTERNAL,2.0,28,TOPPING,BEAR
INE020B01018,RECLTD,REC LTD,WATCHLIST_EXTERNAL,1.0,36,LATE_CYCLE,BEAR
INE891D01026,REDINGTON,REDINGTON,WATCHLIST_EXTERNAL,4.0,39,CORRECTION,BEAR
INE0LXT01019,REDTAPE,REDTAPE,WATCHLIST_CONFIRMED,2.0,42,CORRECTION,BEAR
INE056I01025,REFEX,REFEX INDUSTRIES,WATCHLIST_CONFIRMED,3.0,42,CORRECTION,BEAR
INE0MHO01029,REGAAL,REGAAL RESOURCES,WATCHLIST_EXTERNAL,4.0,40,CORRECTION,BEAR
INE375Y01018,RELIABLE,RELIABLE DATA,WATCHLIST_CONFIRMED,1.0,47,LATE_CYCLE,BEAR
INE474C01023,REMSONSIND,REMSONS IND,WATCHLIST_EXTERNAL,2.0,37,CORRECTION,BEAR
INE0O5T01011,REMUS,REMUS PHARMA.,WATCHLIST_CONFIRMED,4.0,43,CORRECTION,BEAR
INE612J01015,REPCOHOME,REPCO HOME FIN,WATCHLIST_CONFIRMED,3.0,50,LATE_CYCLE,BEAR
INE461B01014,REPRO,REPRO INDIA,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE688D01026,RESPONIND,RESPONSIVE IND,WATCHLIST_EXTERNAL,1.0,34,CORRECTION,BEAR
INE00D001018,REXPIPES,REX PIPES&CABLES,WATCHLIST_EXTERNAL,2.0,33,CORRECTION,BEAR
INE0KKN01029,RHETAN,RHETAN TMT LTD,WATCHLIST_EXTERNAL,2.0,28,CORRECTION,BEAR
INE743M01012,RHIM,RHI MAGNESITA,WATCHLIST_EXTERNAL,4.0,28,CORRECTION,BEAR
INE508K01013,RHL,ROBUST HOTELS,WATCHLIST_EXTERNAL,1.0,29,CORRECTION,BEAR
INE046A01015,RIIL,REL. INDL. INFRA,WATCHLIST_EXTERNAL,2.0,28,CORRECTION,BEAR
INE01EG01016,RITCO,RITCO LOGISTICS,WATCHLIST_CONFIRMED,2.0,47,CORRECTION,BEAR
INE786W01010,RKEC,RKEC PROJECTS,WATCHLIST_EXTERNAL,2.0,35,TOPPING,BEAR
INE399G01023,RKFORGE,RAMKRISHNA FORG.,WATCHLIST_EXTERNAL,2.0,31,CORRECTION,BEAR
INE219Y01026,RMDRIP,R M DRIP & SPRIN,WATCHLIST_EXTERNAL,4.0,38,CORRECTION,BEAR
INE050H01012,RML,RANE (MADRAS),WATCHLIST_EXTERNAL,2.0,36,CORRECTION,BEAR
INE012Q01021,RNBDENIMS,R&B DENIMS,WATCHLIST_EXTERNAL,3.0,32,CORRECTION,BEAR
INE0SA001017,RNFI,RNFI SERVICES,WATCHLIST_EXTERNAL,3.0,40,LATE_CYCLE,BEAR
INE0VZX01015,RNPL,RENOL POLYCHEM,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE283H01019,ROHLTD,ROYAL ORCH.HOTEL,WATCHLIST_CONFIRMED,4.0,49,CORRECTION,BEAR
INE645S01024,ROLEXRINGS,ROLEX RINGS,WATCHLIST_EXTERNAL,4.0,38,CORRECTION,BEAR
INE02A801020,ROSSARI,ROSSARI BIOTECH,WATCHLIST_EXTERNAL,1.0,36,CORRECTION,BEAR
INE535D01037,ROTO,ROTO PUMPS,WATCHLIST_EXTERNAL,2.0,32,CORRECTION,BEAR
INE450U01017,ROUTE,ROUTE MOBILE,WATCHLIST_CONFIRMED,3.0,48,CORRECTION,BEAR
INE0EO401019,ROYALARC,ROYAL ARC ELE.,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE912T01018,RPEL,RAGHAV PRODUCT.,WATCHLIST_CONFIRMED,4.0,42,CORRECTION,BEAR
INE105J01010,RPGLIFE,RPG LIFESCIENCE.,WATCHLIST_CONFIRMED,2.0,44,CORRECTION,BEAR
INE324L01013,RPPINFRA,RPP INFRA PROJ.,WATCHLIST_EXTERNAL,1.0,39,TOPPING,BEAR
INE0J1F01024,RPTECH,RASHI PERIPHERAL,WATCHLIST_EXTERNAL,1.0,35,BASING,BEAR
INE777K01022,RRKABEL,R R KABEL,WATCHLIST_EXTERNAL,2.0,37,CORRECTION,BEAR
INE411H01032,RSYSTEMS,R SYSTEMS INTL.,WATCHLIST_CONFIRMED,3.0,44,CORRECTION,BEAR
INE14W901010,RTL,RAMA TELECOM,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE506V01022,RUBICON,RUBICON RESEARCH,WATCHLIST_EXTERNAL,3.0,28,CORRECTION,BEAR
INE301D01026,RUBYMILLS,RUBY MILLS,WATCHLIST_EXTERNAL,2.0,29,CORRECTION,BEAR
INE803H01014,RUCHIRA,RUCHIRA PAPERS,WATCHLIST_EXTERNAL,1.0,34,CORRECTION,BEAR
INE027T01023,RUDRA,RUDRA GLOBAL,WATCHLIST_EXTERNAL,1.0,31,CORRECTION,BEAR
INE573K01025,RUSHIL,RUSHIL DECOR,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE09E501017,RVHL,RAVINDER HEIGHTS,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE0DAB01012,RVTH,REVATHI EQUIP,WATCHLIST_CONFIRMED,2.0,47,CORRECTION,BEAR
INE13B501022,SAATVIKGL,SAATVIK GREEN,WATCHLIST_CONFIRMED,2.0,46,CORRECTION,BEAR
INE1ARD01016,SACHEEROME,SACHEEROME,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE429E01023,SAFARI,SAFARI INDS.,WATCHLIST_EXTERNAL,1.0,38,CORRECTION,BEAR
INE17D601016,SAFEENTP,SAFE ENTERPRISES,WATCHLIST_EXTERNAL,1.0,30,CORRECTION,BEAR
INE0W2G01015,SAGILITY,SAGILITY,WATCHLIST_EXTERNAL,2.0,28,CORRECTION,BEAR
INE0P4701011,SAHAJSOLAR,SAHAJ SOLAR,WATCHLIST_EXTERNAL,1.0,29,CORRECTION,BEAR
INE0LEX01011,SAHANA,SAHANA SYSTEMS,WATCHLIST_EXTERNAL,2.0,35,CORRECTION,BEAR
INE0RBQ01018,SAHASRA,SAHASRA ELECTRO.,WATCHLIST_EXTERNAL,2.0,30,CORRECTION,BEAR
INE570L01029,SAILIFE,SAI LIFE,WATCHLIST_EXTERNAL,3.0,38,CORRECTION,BEAR
INE00MT01022,SAJHOTELS,SAJ HOTELS,WATCHLIST_EXTERNAL,1.0,28,CORRECTION,BEAR
INE732S01012,SAKAR,SAKAR HEALTHCARE,WATCHLIST_EXTERNAL,4.0,35,CORRECTION,BEAR
INE667G01023,SAKSOFT,SAKSOFT,WATCHLIST_CONFIRMED,2.0,47,CORRECTION,BEAR
INE457F01013,SALZERELEC,SALZER ELECTRON.,WATCHLIST_CONFIRMED,1.0,45,CORRECTION,BEAR
INE12NJ01018,SAMBHV,SAMBHV STEEL,WATCHLIST_EXTERNAL,2.0,28,CORRECTION,BEAR
INE148I01020,SAMMAANCAP,SAMMAAN CAPITAL,WATCHLIST_EXTERNAL,2.0,36,LATE_CYCLE,BEAR
INE735M01018,SAMPANN,SAMPANN UTPADAN,WATCHLIST_EXTERNAL,3.0,33,CORRECTION,BEAR
INE278H01035,SANDHAR,SANDHAR TECH,WATCHLIST_CONFIRMED,1.0,42,CORRECTION,BEAR
INE989A01032,SANGHVIMOV,SANGHVI MOVERS,WATCHLIST_CONFIRMED,2.0,46,CORRECTION,BEAR
INE0UOS01011,SANOFICONR,SANOFI CONSUMER,WATCHLIST_EXTERNAL,4.0,38,CORRECTION,BEAR
INE953O01021,SANSERA,SANSERA ENGINEE.,WATCHLIST_EXTERNAL,1.0,33,CORRECTION,BEAR
INE08NE01025,SANSTAR,SANSTAR,WATCHLIST_CONFIRMED,5.0,45,CORRECTION,BEAR
INE979A01025,SAREGAMA,SAREGAMA INDIA,WATCHLIST_EXTERNAL,3.0,33,CORRECTION,BEAR
INE453D01025,SARLAPOLY,SARLA PERFORMANC,WATCHLIST_EXTERNAL,3.0,37,CORRECTION,BEAR
INE0PUC01020,SARTELE,SAR TELEVENTURE,WATCHLIST_EXTERNAL,2.0,41,CORRECTION,BEAR
INE324X01026,SARVESHWAR,SARVESHWAR FOODS,WATCHLIST_EXTERNAL,1.0,31,CORRECTION,BEAR
INE019J01013,SASTASUNDR,SASTASUNDAR VEN.,WATCHLIST_CONFIRMED,5.0,47,LATE_CYCLE,BEAR
